text,label
Selena Gomez Had The Perfect Response To News Of Justin Bieber’s Engagement,1
Justin Theroux and Aubrey Plaza: Intriguing New Couple Alert? – Wireler,1
Stories About Jamie Foxx In Miami While Katie Holmes Is In Paris Are Meaningless,1
Kim Kardashian disgusted by Scott Disicks ‘desperate revenge’ on sister Kourtney,1
"Tom Cruise Reportedly Wishes To Be In Suri’s Life Again, As He Plans To Marry Vanessa Kirby In 2018",1
NASA Has Just Confirmed Earth Has A New Moon,1
Miley Cyrus and Liam Hemsworth Relationship Timeline,1
Judge Dismisses DJ David Mueller’s Case Against Taylor Swift,1
"Cindy Crawford Says Daughter Kaia Gerber ''Loves Kendall Jenner,'' Talks 14-Year-Old's Modeling Future: Watch",1
Jennifer Lawrence Is Perfectly Fine with Those Brad Pitt Dating Rumors,1
"Adam Sandler Joins the Safdie Brothers’ New A24 Film, Uncut Gems",1
Meghan Markle Pens Emotional Essay About Being a Biracial Actress,1
David Schwimmer to Jennifer Aniston: I want you back!,1
"Ellen DeGeneres Bio, Age, Married, Husband, Daughter, Partner, Salary and Net Worth",1
World's most popular candy to be removed from shelves by October 2017!,1
Are Nina Agdal and Jack Brinkley Cook Dating?,1
Justin Bieber Did NOT Attend Vanity Fair Oscars After Party,1
'Meghan Markle was being considered for Bond girl role before royal relationship',1
Ariel Winter Ready To Marry Levi Meaden & Have Kids ‘Sooner Than Later’: Her Plans Revealed,1
Michael Fassbender and Alicia Vikander have gotten married in Ibiza,1
"Kim Kardashian, Kanye West Aren't in Couples Therapy: Source",1
Is Kim Kardashian pursuing a music career?,1
"Stars celebrate Earth Day 2017, support March for Science",1
Katie Holmes Hiding Baby Bump,1
Brad Pitt Could Get A Full-Time Kid In Custody Battle,1
Kylie Jenner and Travis Scott spending quality time together 'before birth of first baby',1
Broward County Sheriff Fired For Lying About Parkland,1
US report: ‘Pregnant Kate Hudson dumped in delivery room’,1
Is Brad Pitt Open To Getting Back Together With Angelina After Rumors She’s Into It?,1
‘The Rock’ Bags $1M to Promote New Film on Social Media,1
12 Photos of Leonardo DiCaprio and Kate Winslet Being Absurdly Adorable Together at the Oscars,1
Kendall Jenner Caught Kissing And Straddling Anwar Hadid For Two Hours Following CFDA Awards,1
Golden Globes Women Speak Out In Unity About Sexual Harassment,1
‘The Voice’ poll results: ‘It would be a disaster’ if coaches Adam Levine or Blake Shelton ever left,1
Hurricane Irene: ‘Photo’ of shark swimming in street is fake,1
Obama Goes To G20 Summit,1
Recognizing The Potential And Perils Of A 'Limitless' Mind,1
"Thomas Markle on Prince Harry, politics, and missing daughter Meghan's royal wedding",1
Melissa Joan Hart: 'These Days I Find More Republicans In Hollywood',1
Truth Surfaces Behind Rumors Of Blake Shelton & Miranda Lambert Reunion,1
"Caitlyn Jenner and O.J. Simpson Are Set to Reunite on TV: ""It Would Be Fascinating!"" (EXCLUSIVE)",1
Prince Harry & Meghan Markle: Why He’s Feeling Pressured To Ask Her To Quit Acting,1
Crying Over Brad Pitt and Angelina Jolie? Restore Your Faith In Love With Pics of Hollywood's Cutest Couples,1
'Oceans 8' Set Suffered Drama? Anne Hathaway Responds to Rumor,1
thenewyorkevening Resources and Information.,1
Celebrities Slam Donald Trump for Criticizing San Juan Mayor as She Pleads for Help for Her People,1
Kylie Jenner Made a Contestant Cry on Khloé Kardashian's New Reality Show,1
Katie Holmes Calls Off Wedding To Jamie Foxx While 4-Months Pregnant With His Kid,1
Rice told investigators why she unmasked Trump aides,1
Bella Hadid Is ‘Hooking Up’ With NBA Player Jordan Clarkson,1
Carrie Fisher,1
Gwen Stefani & Blake Shelton Secretly Married For 6 Mos.? Report Claims They’re In Wedded Bliss,1
Divorce Gone To The Dogs! Exes Jen & Justin In Canine Custody Fight,1
Trump Orders 13 Obama Deep State Operatives Arrested For Treason,1
DWTS: Maks Chmerkovskiy & Vanessa Lachey's Behind the Scenes Interactions,1
From Happy Homemaker to Desperate Housewives: Motherhood and Popular Television,1
Kendall Jenner Blake Griffin Clash,1
Kate Middleton Struggling To Forgive Prince William: Royal Couple In Secret Therapy Sessions?,1
Brad Pitt ‘Doubtful’ Angelina Jolie Can ‘Have A Successful 4th Marriage’ After Theirs Failed,1
‘NASA Confirms’ 15 Days Of Darkness Coming This Month,1
Twelve More Hurricanes Headed Towards US,1
Inside Matt Damon's Falling Out With Ben Affleck Over His New Relationship,1
Celine Dion’s Plastic Surgery Disaster,1
Celebrities React to Secretary of Education Betsy DeVos Not Knowing Anything About Education,1
"'Yeah, It's Been Hell' Oliver Hudson Jokes About Rumors of Brad Pitt Dating Sister Kate Hudson",1
Amber Rose  I Did Laugh At Molestation Victim,1
Blake Shelton & Gwen’s Baby Plans: ‘Surrogacy & Adoption’ Were Discussed On Mother’s Day,1
Selena Gomez Wants To Fall In Love After Justin Bieber Split: She’s Ready To Meet Her Future Husband,1
Emma Stone wears red hot swimsuit while relaxing with eligible bachelor Justin Theroux in France,1
Jennifer Aniston’s Latest Dating Rumors Are Shrouded in Mystery,1
Selena Gomez kidney donor Francia Raisa reveals she 'went through a depression' after transplant,1
Kourtney Kardashian Planning To Have A Baby With Younes — & Scott Disick’s ‘Furious’,1
Kevin Costner,1
Gal Gadot's daughters not impressed with mum's 'Wonder Woman' character,1
Brad Pitt — Ethnicity of Celebs,1
Furious Portia warns Jen: 'Stay away from Ellen!',1
The hopeful message hidden in Drake’s “One Dance.”,1
Star Jones Slams RadarOnline For False Barbara Walters Feud Story,1
John Travolta ’ t Allow Daughter Ella To Become An Actress,1
Brad Pitt's Dating History: 15 Surprising & Unforgettable Romances,1
"Kim Kardashian blames herself for Paris robbery, doesn’t want Kanye West to replace her $4.5M ring",1
"Prince Harry and Meghan Markle to wed on May 19, 2018",1
Gwen Stefani and Blake Shelton: The Real Reason This Power Couple Isn’t Ready to Get Married,1
Angelina Jolie Planning Epic Halloween Party For The Kids: ‘They’re Begging Her To Be Maleficent’,1
Caitlyn Jenner Reportedly Thinks Kim & Kourtney Kardashian Are ‘Setting A Poor Example For Their Children’,1
Colin Jost Calls Scarlett Johansson His Girlfriend on ‘Saturday Night Live’,1
"Ashton Kutcher and Mila Kunis Announce Their Divorce, Reason: Jealousy in their married life, career… – Married Biography",1
Tom Cruise has become a recluse! - Naughty Gossip,1
Justin Bieber posts picture of his acne to Instagram,1
Beyonce ‘Curious’ To See What Drama May Explode If Taylor Swift Drops Kim K Diss Track,1
"What Prince Harry and Meghan Markle's honeymoon itinerary in Namibia could look like, including a moonlit dinner and hot air balloon ride",1
Are Katy Perry & The Weeknd Dating? The Two Got Dinner & Immediately Set Off Rumors,1
Buzz Aldrin ‘passes UFO lie detector test leaving experts convinced that he encountered alien life’,1
Beyonce Sick Of Rumors That Blue Ivy Is NOT Her Biological Daughter: EXCLUSIVE,1
Blac Chyna Hires Lisa Bloom As Attorney For Restraining Order Case Against Rob Kardashian,1
"Caitlyn Jenner Slams the Kardashians, Says She Didn't Trust Them to Know About Her Gender Reassignment Surgery",1
Meghan and Harry: We're having a baby already!,1
Twitter explains suspending Rose McGowan's account,1
The Biggest Celebrity Feuds of 2017,1
Autoline - хладилни бусове,1
Kylie Jenner & Travis Scott Are Spotted Together Despite Breakup Rumors,1
Katie Holmes & Jamie Foxx ‘Tired Of Living A Lie’ — Why They’re Coming Out Now,1
Will & Jada Pinkett-Smith Relationship Rumors: Is Jada Jealous of Husband's Relationship With Margot Robbie?,1
Is Heather Locklear Joining RHOBH?!,1
The Dark Secrets Behind Jennifer Aniston and Justin Theroux’s Divorce (and Why His Rumored Relationship With Selena Gomez Is So Messed Up),1
"CNN Shocks America, FIRES ‘Journalist’ Who Made Fun Of Sarah Sanders’ Face",1
"Song Review: Rihanna and Drake's 'Work,' Off of Anti-, Embraces the Joy of Repetition",1
Jennifer Aniston   Brad Pitt Friends NOT Urging Fairy Tale Ending Fairy Tale Ending Despite Reports,1
Angelina Jolie Secretly Seething Jennifer Aniston Globes,1
"Kylie Jenner Says She and Travis Scott ""Don't Go on Dates""",1
Fears For Paris! Jackson’s Family ‘Freaking Out’ As She Goes Off The Rails In France,1
Keith Urban Buys Nicole Kidman Manhattan Townhouse – Variety,1
"Khloé Kardashian Is ""Begging"" for Tristan Thompson to Put a Ring on It Before Their Baby Comes (REPORT)",1
Obama Administration Kept Illegal Mexican Kids In Detention Camps As “Experiment”,1
Jen Threatens Justin: Stay Away From My Friends!,1
"Trump's alleged 'knew what he signed up for' comment to widow is worth caution, but fits a clear pattern",1
Ariana Grande Shut Down Pregnancy Rumors In A Series Of Hilarious Tweets,1
Report: Ben Affleck and Jennifer Garner settle divorce,1
Kylie Jenner Spends Only One Hour A Day With Baby Stormi,1
Eddie Cibrian Cheated On Both LeAnn Rimes & Brandi Glanville — Report,1
"'The Voice': Blake Shelton Gets Jealous as Gwen Stefani Fawns Ov - CBS News 8 - San Diego, CA News Station - KFMB Channel 8",1
"Obama, Not Donald Trump, May Be Invited to Royal Wedding of Prince Harry and Meghan Markle",1
Katie Holmes And Jamie Foxx Steal A Secret Getaway To Mexico Together,1
Archbishop Desmond Tutu dies while holidaying in Texas,1
Beyonce & Jay-Z Hire 18 New Employees After Twins Sir and Rumi’s Arrival,1
Nick Jonas Shows Off His Massive Biceps After the Gym,1
Is Lindsay Lohan opening a second club in Greece?,1
VP Mike Pence just left an NFL game early to protest a protest he doesn't seem to understand,1
Scott Disick and Sofia Richie Reached Another Relationship Milestone,1
Kendall   Kylie Jenner Jenner NOT Upset Upset Over Caitlyn Engagement Engagement Despite Report,1
"Kristen Stewart Not Bad Tipper, Despite Report",1
Blac Chyna's Lawsuit Against the Kardashians Has Taken a New Twist,1
Ryan Reynolds Just Shut Down Blake Lively Split Rumors (Again) with Some Epic Trolling,1
BREAKING: Hilary Clinton Filed For Divorce In New York Courts!,1
Is Miley Cyrus pregnant with Liam Hemsworth?,1
Heidi Klum  Tyra Banks ‘ America ’ s Got Talent ’ Feud Made Up Tabloid,1
Why Kate Middleton DIDN’T join Prince William in Israel - despite growing up in Jordan,1
"Kristen Stewart and Robert Pattinson, 5 Years Later: How They Bounced Back After the Affair",1
Jim Carrey Thinks Alien Reptiles “Rule” The Earth?!,1
Emmy Awards 2017: The winners list,1
The Spice Girls reportedly set for 2018 reunion and new album,1
Fan Sues Gwen Stefani & Live Nation for Stampede That Left Her With a Broken Leg,1
'Zombie' lookalike of Angelina Jolie admits she lied about plastic surgery to amuse herself,1
"Beyonce, Shawn Mendes & More Stars Tweet Support For Earthquake Victims in Mexico City",1
BREAKING: Federal Judge Grants Permission To Subpoena Trump,1
People Need To Have More Chill About A Jennifer Aniston-Brad Pitt Reunion,1
"Mindy Kaling Gives Birth to First Child, Welcomes Daughter Katherine Kaling",1
"Why Selena Gomez's Mom Called Justin Bieber ""Satan""",1
"Tennessee GOP Twitter taken down, after Tweet exposing Pelosi involved in Pedophilia",1
"Prince Harry Reportedly Sought Kate Middleton's ""Seal of Approval"" Before Proposing to Meghan Markle",1
‘RHOBH’ Blowout: Secrets From The Ladies’ Explosive Reunion!,1
"Kim Kardashian Doesn't Keep Jewels in Her New Home, Source Says",1
Angelina Jolie Reportedly Pouring Her Heart Out About Brad Pitt To Kate Middleton,1
Is Ben Affleck really Throwing Dinner Parties Just to Have Single Ladies Over? Find out here Full Story! – Married Biography,1
'Good riddance': Celebrities react to the death of Charles Manson,1
Bill Clinton’s Hitman Confesses On His Deathbed (SOURCE: HANNITY),1
"Demi Lovato Plastic Surgery Before and After Photos, Secrets",1
"Haters are Shaming Faith Hill and Tim McGraw's for Being ""Too Thin"" In New Photo",1
'Grey's Anatomy': Making Sense of the Jam-Packed Season 14 Premiere,1
Paris Jackson Reveals Darkest Family Secrets In New Tell-All Book,1
What's going on with John Cena and Nikki Bella? A timeline,1
Katy Perry Decorating Beverly Hills Mansion With Used Craigslist Furniture,1
Scarlett Johansson and Colin Jost American Museum Gala 2017,1
Mel Gibson: Hollywood Pedophiles Have Nowhere Left To Hide,1
Chris Martin planning to play Argentina for Global Citizen campaign,1
"» Jim Carrey Refuses To Eat, Isolating In His Art Studio?",1
Rumor Bust! Danny Fujikawa Did Not Dump Pregnant GF Kate Hudson,1
"Angelina Jolie Ordered to Repair Relationship Between Her Kids & Their Dad, Brad Pitt",1
Is Anne Hathaway pregnant? Star is 'expecting her first child with husband Adam Shulman',1
US report: Mary-Kate Olsen pregnant,1
Katie Holmes Checks Out Irish Wedding Venue,1
"Revenge Facelift! Brad Pitt Has ‘Fillers, Botox & Peels’ In Wake Of Bitter Divorce",1
Are Katie Holmes and Jamie Foxx Dating? The 'Dawson's Creek' Star Issued Her First Public Statement About It,1
"Jamie Foxx Not Renting Out Disneyland For Katie Holmes, Despite Fake News",1
Brad Pitt always wanted to be a 'great dad',1
Man who posed as Justin Bieber online to entice girls sentenced,1
Caitlyn Jenner latest celebrity to float run for office,1
"Blake Shelton Rumored To Have Dumped Gwen Stefani, According To ‘In Touch Weekly’",1
Lindsay Lohan wants Ben Affleck to help her get Batgirl role,1
Johnny Depp Loses Bid To Delay $25M Fraud Trial On Heels Of Train Wreck Rolling Stone Profile,1
Miley Cyrus's mom doesn't get why everyone wants her daughter to marry Liam Hemsworth,1
"Minnie Driver, Alyssa Milano Call Out Matt Damon For “Tone Deaf” Comments About Sexual Assault",1
Beyonce's Plastic Surgery SECRETS? (Before & After Photos 2018),1
"Catherine Zeta-Jones' Lookalike Daughter Carys Makes Magazine Debut, Talks 'Douglas Dynasty'",1
'Live' Host's Strange Pre-Camera Ritual,1
"Maggie Gyllenhaal, Leah Remini Scientology Feud Made Up By Outlet",1
Meghan Markle's Royal Wedding Look,1
Sexy Gigi Hadid GIFs,1
LISTEN: Curious Robocall Seeks 'Damaging' Information on Moore,1
Kim Kardashian's Robbery: Burning Questions Answered,1
Musicians React to Mel Tillis' Death,1
"Prince Harry, Meghan Markle Ordered To “Tone Down” PDA By Queen Elizabeth?",1
"Kris Jenner, Corey Gamble split: Reality star ‘needed space’",1
Josh Duhamel Gushes Over Jennifer Garner After Dating Rumors: ‘She’s An Incredible Woman’,1
Megyn Kelly Reacts to NBC Firing Today Show's Matt Lauer,1
Savannah Chrisley Dumped By NBA Player Boyfriend Luke Kennard,1
Ryan Gosling and pregnant love Eva Mendes 'have broken up',1
Angelina Jolie Won’t Let Her Oldest Child Maddox Date And He’s Not Happy About It,1
Lisa Page Squeals: DNC Server Was Not Hacked By Russia,1
Exclusive: How Prince Harry and Meghan Markle Hid Out from the Paparazzi When Their Relationship Went Public,1
Evil Queen,1
"Haiti Official Getting Ready To Testify Against Clinton Foundation Corruption NEXT WEEK, Found DEAD With “Gunshot to the head”",1
N.Y.C. Night Out! Jamie Foxx and Katie Holmes Grab Dinner in the Big Apple After Split Rumors,1
"Khloe Kardashian Claps Back At Plastic Surgery Rumours With ""Pregnancy Lips"" Claim",1
Matt Lauer throws Megyn Kelly under the bus,1
Brad Pitt Stand Up,1
kAqH 30 Karrueche tran et quavo,1
Camilla Warned Meghan Markle About Marrying To Prince Harry,1
"Channing Tatum, wife Jenna Dewan Tatum announce split",1
Kris Jenner ‘Impressed’ By How Travis Scott Is Stepping Up & Taking Care Of Stormi & Kylie,1
"Teen Choice Awards Nominations 2017 — Full, Final List Of Nominees",1
"BREAKING: Trump fires Deputy Attorney General Rod Rosenstein, raising questions over Mueller’s fate",1
Brad Pitt: Did He Get Plastic Surgery After His Divorce?!,1
"""Mystery Woman"" Inexplicably Dubbing Gloria's Lines In Spanish Modern Family",1
YogaEsoteric :: Macaulay Culkin: ‘Satanic’ Hollywood Execs Ritually Murder Child Actors ::,1
Kristen Stewart goes on a romantic date with her girlfriend Alicia Cargile,1
Jessica Simpson Letting Herself Go?,1
Kourtney Kardashian Breaks Down Over 'Evil Human Being' Kim in 'KUWTK' Screaming Match (Exclusive),1
Jennifer Garner Pregnant And Alone Following Ben Affleck Divorce?,1
Craig Morgan Suing Life Jacket Maker Over Son’s Death,1
Posh and Becks could be set to split - Twitter rumours start to surface,1
"News, views, gossip, pictures, video",1
Selena Gomez and Justin Bieber baby news,1
Johnny Depp Quitting Hollywood Vampires Rock Band?,1
Tyga calls out Kim Kardashian on Instagram,1
"J-Rod! Jennifer Lopez and Alex Rodriguez on Love, Beauty, and Redemption",1
Ben Affleck and Jennifer Garner look tense at son's game,1
Victoria Beckham ‘in talks’ to star in her own reality TV show behind-the-scenes of fashion empire,1
Katie Holmes and Jamie Foxx: A Timeline of Their Relationship,1
How David and Victoria Beckham's Marriage Survived and Thrived After Scandal,1
Blake Shelton & Gwen Stefani: Why They’re Putting Off An Engagement Despite Being In Love,1
"Jennifer Lopez, Alex Rodriguez's Italy Vacation Photos",1
Miranda Lambert Refuses To Talk Politics: 'You Can't Win Anyway',1
"Brad Pitt ‘Freaks Out’ Over Supposed Jennifer Aniston And Angelina Jolie Showdown, Says ‘New Idea’",1
Harrison Ford Goes After Trump Team While Accepting Environmental Honor,1
Meghan Markle Has Easier Ride With Prince Harry’s Royal Family Than Her Own Regarding Future?,1
Angelina Jolie was in 'hospital' and 'wasting away'?,1
Mariah Carey's Sister Claims Their Mother Is Leader Of Satanic Cult,1
George Clooney's Lake Como neighbours say it is being ruined by migrants,1
Kylie Jenner JEALOUS Of Ariana Grande! Wants Travis To Propose IMMEDIATELY!,1
Justin Bieber: Hollywood Elites Killed My Unborn Child,1
"Kris Jenner, Jennifer Aniston, and More Stars Who Blamed Their Significant Others For Their Weight Gain",1
How 'American Idol' Host Ryan Seacrest Escaped His Sexual Harassment Allegations Unscathed,1
Meghan Markle's parent's Tom and Doria's wedding revealed,1
‘Top Gun 2’ Miracle! Tom Ends Val’s Cancer Horror With Bizarre Scientology Powers,1
Amal Clooney Body-Shamed Two Months After Giving Birth To Twins,1
Angelina Jolie Focused On Improving Health & Well-Being As Fans Worry Over ‘Skinny’ Pics,1
Kanye West Shares Text Message With Caitlyn Jenner,1
"Gossip Cop Busted 2404 Stories In 2016, National Enquirer Was Worst Offender – Gossip Cop",1
412 Michigan Muslims Arrested In Fed’s ‘LARGEST BUST IN U.S. HISTORY’,1
Rihanna & Hassan Jameel: She Has 8 Other Guys Dying To Treat Her Like A Princess,1
Angelina Jolie gets new divorce lawyer amidst custody battle with Brad Pitt,1
Meghan Markle and Prince Harry are 'INFATUATED' and 'still getting to know each other',1
"Mary J. Blige Hacked, Did Not Write Kendu Isaacs Hate Tweet",1
Jennifer Lopez Serenades Alex Rodriguez With Journey's 'Don't Stop Believin',1
Baby of Robert Pattinson,1
Forgotten ‘Friends!’ Jennifer Bans Ex Justin From Her Social Circle,1
Catherine Zeta-Jones Is Launching a Lifestyle Brand,1
The Weeknd’s Romantic Paris Plans For Selena Gomez’s Birthday Revealed,1
Expert: Meghan Markle and Duchess Kate's handwriting reveals major difference,1
O.J Simpson asks Kim Kardashian for help to forgive?,1
Brad Pitt is ‘quietly dating’ as he has ‘secret meeting’ with Jennifer Aniston,1
Katie Holmes and Jamie Foxx 'split and call off wedding' after five years of secret romance,1
"Prince Harry, Meghan Markle join Lin-Manuel Miranda at 'Hamilton'",1
Taylor Swift Cancels 4th Of July Party To Concentrate On New Album & New BF Joe,1
A-Rod Didn't Recognize Jennifer Lopez When They First Reconnected: 'I Was So Embarrassed',1
"‘Big Little Lies’ Season 2: Shailene Woodley, Laura Dern, Zoë Kravitz Set to Return",1
Orlando Bloom Heads to Tokyo for Katy Perry's Tour Launch,1
Priyanka Chopra not attending Oscars 2017 with Mick Jagger? That’s what the Rolling Stones singer hinted at,1
Matthew McConaughey: It's time to embrace Trump,1
Nicole Kidman and Meryl Streep at war on set,1
Justin Bieber botches BST Hyde Park concert,1
WATCH: Catherine Zeta-Jones on Michael and Kirk Douglas Video,1
"Kylie Jenner Spoiled a Major Plot Point of ""The Handmaid's Tale"" on Instagram",1
"Emma Gonzalez Bullied School Shooter, Isn’t Sorry; Then Retweets Message Blaming “White Boys’ Entitlement” As Cause Of All School Shootings",1
Application for ‘March For Our Lives’ permit was made months before Parkland school shooting,1
"Kylie Jenner SPILLS on Insecurity and Plastic Surgery: ""I Was OBSESSED with Making My Lips Bigger""",1
Taylor Swift will reportedly keep her new album off streaming services like Spotify and Apple Music for a week,1
Charlie Hunnam and Robert Pattinson Barely Spoke on 'The Lost City of Z' Set,1
Robert Pattinson Says Directors Wanted Him to Perform Bestiality New Movie,1
Rosie Huntington-Whiteley Just Shared Very Rare And Adorable Pictures Of Her Little Family,1
How Jennifer Lopez Tamed Alex Rodriguez: From Serial Star Dater to MVP of Her Heart,1
Miley Cyrus: from bride-to-be to baby on board,1
"Camille Grammer Did Not Leave Louis Vuitton Belt Behind At Airport, Despite Report",1
The Kardashians are ‘desperately’ trying to rescue Kylie Jenner’s new show after it’s slammed as ‘the fakest reality show ever’,1
Selena Gomez Asking Famous Buds Like Taylor Swift How To Keep Romance Private,1
Blake Shelton Says He and Gwen Stefani Thought Their Relationship Was a 'Rebound Deal' at First,1
Katy Perry’s Been ‘Waiting’ For Robert Pattinson To Let Her Out Of The ‘Friend Zone’ So They Can Date,1
Did Demi Lovato Get Engaged?,1
17 Selena Gomez Hair Styles We Want To Recreate,1
Party Before Prison? Chris Soules Heading To NYC During Fashion Week Before Trial,1
"National Guard Storms Mexico Border, Makes Game-Changing Impact In Just 30 Days",1
Elizabeth Banks Net Worth,1
Brad Pitt Spoiling Maddox & Pax With A Surprise Trip To Coachella?,1
‘Smallville’ Star Confesses She Sold Children To Rothschilds And Clintons,1
Ryan Reynolds Responds to Rumors His Marriage to Blake Lively Is In Trouble,1
Kendall Jenner is livid when Kris refuses to invite Caitlyn to the annual Christmas Eve party,1
"The Bachelor's Chris Soules Checked Kenneth Mosher's Pulse, 911 Call Reveals",1
Donald Trump blasts Kathy Griffin for beheading photo,1
FDA Announced That Vaccines Are Causing Autism,1
Sandra Bullock Is Not Married to Boyfriend Bryan Randall,1
Ben Affleck and Jennifer Garner Net Worth,1
'I Was Angry.' Taylor Swift on What Powered Her Sexual Assault Testimony,1
Mariah Carey on New Year's Eve performance: 'They foiled me',1
Selena Gomez Pregnant With The Weeknd’s Baby & Racing to Marry? — Report,1
BREAKING: Autopsy Results From Vince Foster’s Exhumed Body–Cause Of Death To Be Changed,1
Scott Disick reveals he and Kourtney Kardashian planned to reconcile,1
Kim Kardashian will not be attending Paris Fashion Week this year,1
"Blake Shelton Put Miranda Lambert ""Through Hell"" — So She's Getting Her Revenge (EXCLUSIVE)",1
Pregnant Khloe Kardashian enjoys baby shower with sisters and Kris,1
Selena Gomez & Justin Theroux May Be Dating And Jennifer Aniston Is Freaking Out,1
BREAKING: Roy Moore’s Accuser Arrested And Charged With Falsification,1
Paris Jackson Is 'Focusing on Her Film and Modeling Career' With New Dark Comedy Role,1
Scott Disick & Sofia Richie Enjoy ‘Adventurous’ Sex: More Chemistry Than He Had With Kourtney,1
The Unsinkable Jennifer Aniston,1
Oscars Presenters List 2018 – Stars Presenting At Academy Awards,1
Scott Disick Freaks Out at Kourtney Kardashian Over Younes Bendjima!,1
"Blake Shelton Shopping For Diamond Ring For Gwen Stefani, Proposing On Valentine's Day Is Made-Up",1
Terry Crews slams former National Enquirer editor accused of sexual assault for threatening him with false story,1
"Of course, the Oscars had plenty of political moments",1
Fergie Snubbed Ashley Graham At Miss Universe Pageant,1
Delta Force Raids Obama Stronghold in Thailand,1
Demi Moore v. Mila Kunis: Who Looks Hotter Now? (PHOTOS),1
‘No Escape’ Movie: How Will It Boost Pierce Brosnan’s Net Worth and Owen Wilson’s Net Worth?,1
Blake Shelton: Gwen Stefani ‘Saved My Life’ After Divorce,1
Reasons Gwen and Blake's relationship is totally fake,1
High Heel Hell! Crippling Cait Facing Knee Surgery After Refusing To Ditch Stilettos,1
Man Loses His Testicles After Attempting To Smoke Weed Through A Scuba Tank,1
Kim Kardashian Sued For Allegedly Stealing Lighting Technique For Selfies,1
Kylie Jenner Gets Wild Warning From Stormy Daniels: Your Baby’s Gonna Be ‘Trouble’ With That Name,1
Kate Middleton  Pippa Feuding Over Meghan Markle,1
"Kristen Stewart, Stella Maxwell relationship goals, adopts a cute dog",1
Student Hasn't Stopped Filming Since Florida School Shooting,1
Ryan Phillippe Sues Ex Elsie Hewitt After She Claimed He Brutally Beat Her in Drunken Rage,1
Celebrities react to Harvey Weinstein's arrest,1
Kendall Jenner,1
Kate Middleton Forbids Prince William From Solo Travel Following His Recent Flirty Ski Trip,1
Khloe Kardashian & Tristan Thompson’s Sizzling Sex Life During Pregnancy: $10K On Lingerie & More,1
All Citizens Who Want to Receive Gvt Benefits Must Agree to Be Microchipped in the Near Future,1
Did Ariana Grande Fly Back To The U.S. On Taylor Swift’s Plane After Manchester Bombing?,1
This Video Is Making Fans Think Beyoncé Is Pregnant with Her Fourth Child,1
Rumor Bust! There Is No $760M Prenup for Jennifer Lopez & Alex Rodriguez,1
Barstool Sports,1
David Schwimmer Trapped In Nasty Custody Battle With British Ex,1
SAG Awards Address  MeToo   TimesUp And Donald Trump,1
Jennifer Aniston and Adam Sandler Are in Italy on What We Imagine Is the Most Fun Yacht Trip Ever (Video),1
Wham! Producers Want Hollywood’s Hottest To Play George Michael In Biopic,1
Megyn Kelly Struggling To Fill Studio Audience Of Failing Show!,1
Red Hen Owner Just Issued Sick Threat To Sarah Sanders After Biz Was Destroyed By Booting Her,1
Here's Why Kylie Jenner Decided to Stop Sharing Pictures of Stormi,1
Princess Eugenie’s ring is double the price of Meghan Markle’s,1
"Robert Downey Jr. Did Not “Blow Whistle On Hollywood Pedophile Ring,” Despite Claim",1
Jennifer Aniston's Pregnant! Or Is She? All The Baby Rumors Over Nearly 20 Years,1
Blake Shelton and Miranda Lambert Are Supporting Each Other Through Their Breakups (EXCLUSIVE),1
"9 Years, Stop It: The Craziest Rumors About Beyoncé and Jay Z Over the Years",1
Pregnant Khloé ‘went ballistic’ when she found out about Tristan’s cheating,1
Kate Middleton's pregnancy spoiled Prince Harry Meghan Markle engagement and wedding plans?,1
Kurt Russel Just SHOWED Overpaid Celebs It’s Time To Shut Up About Trump – Hits Them Where It Hurts!,1
Anne Heche and Ellen DeGeneres,1
Ben Affleck & Lindsay Shookus: Engaged and Expecting a Child?!?!,1
Caitlyn Jenner Moving to Idaho,1
» Jamie Foxx Begged Katie Holmes To Take Him Back After Flirting With Other Women?Gossip Site,1
Justin Bieber Determined Selena Gomez Different Guy,1
Rihanna stokes pregnancy rumours at Grammys 2018 after party,1
"Celebrities, notables react to passing of John McCain",1
Caitlyn Jenner is planning a NUDE photo shoot,1
Selena Gomez and Justin Bieber Can't Keep Their Hands to Themselves During Jamaican Getaway,1
List of songs recorded by Adele,1
Nina Dobrev & Orlando Bloom Are ‘More Than Friends’ — Is He Already Over Katy Perry?,1
"Fans Blast Kylie Jenner and Travis Scott for ""Looking Bored"" During Jennifer Lopez's Epic VMAs Performance",1
Tom Cruise’s Scientology wife search? Reports have long named Scarlett Johannson as a target,1
Sofia Richie Paying Scott Disick ’ s Bills  Reports,1
How Much Does Meghan Markle's Engagement Ring Cost?,1
Beyoncé's Rep Shuts Down Claim the Mom-to-Be Had Lip Injections While Pregnant: 'You Are the Saddest Individuals',1
"Miranda Lambert, Anderson East Wedding Off?",1
DONALD TRUMP PRAISES COLONEL SANDERS FOR HIS SERVICE IN THE CIVIL WAR Manny Schewitz O 2 Days Ago Off the Wire Speaking to Our Intern Dave Robicheaux Who Is Paid in Facebook Likes Trump Insisted Col H,1
George Clooney Planning ‘Complete Bed Day’ With Amal & Twins On Father’s Day,1
"The last action heroes: Have Tom Cruise, Will Smith and Brad Pitt lost their mojo?",1
Kim & Kanye: It's over,1
Yes Man (film),1
"Skippy @skippyisheretostay — Prince Harry Fears Meghan Markle Will Be ""Runaway...",1
Rachel Weisz Net Worth,1
